ticker,pb_ratio,surge_ratio,volatility,ma_slope,rsi,vol_spike,label
1459.T,1.5360453877287448,-1.5360453877387787,0.004255047558193898,0.0,39.999999888,0.0017747977566095166,1
1459.T,2.621608055012042,-1.3193713740995903,0.004953833713049431,0.0016355904481410823,42.85714277142856,8.515120373463247,1
1459.T,1.251449269090001,0.0,0.005188788233291191,0.0009807126511868257,49.9999999125,0.039654255692170265,0
1459.T,1.3104443786159903,0.0,0.004955193283272339,0.0006533812479538773,57.14285702857143,0.34494080141153866,1
1459.T,2.502898538180002,-2.5028985381962556,0.005188788233291191,0.0,42.85714277142856,0.3239217813725208,1
1459.T,2.6216080550120417,-1.31937137409959,0.0049538337130494315,0.0,42.85714277142856,2.3896743647653973,1
1459.T,1.2568894437848417,0.0,0.005100094670238318,0.0,49.99999988333334,0.14485335998070933,0
1459.T,1.2753697467783973,-2.5343885993836697,0.005058620564045291,-0.0006441223832486325,33.333333255555544,9.758845617280167e-05,0
1459.T,1.2346373988106567,-1.2346373988186252,0.005225511291624335,-0.0022544283413703054,42.85714277142856,0.05003600938743102,0
1459.T,1.3162506509929335,0.0,0.004901506853627508,-0.0012899064817718617,42.85714277142856,6.761016654074197e-05,0
1459.T,1.2033925925418834,0.0,0.005652951436760436,-0.0017111567419458512,49.99999988333334,0.18280063143477818,1
1459.T,1.2033925925418834,0.0,0.005652951436760436,-0.0013698630136891698,39.999999888,0.510911666133452,1
1459.T,1.3068596891688375,1.3248853400629403,0.005205394150504356,-0.00034270047977840075,49.99999988333334,3.399989944641803,1
1459.T,2.87620745532292,1.4678575978988593,0.0046983782801222,0.001028453890976875,57.14285702857143,1.9050640967583103,1
1459.T,1.4375073154889242,1.4571991965328708,0.0047003276062673,0.0010281014393350074,62.499999890625,1.1026743249786577,1
1459.T,1.376868676558728,1.3957298913155438,0.004907334660797063,0.0027369141293005048,57.14285702857143,0.042596281044369994,1
1459.T,1.376868676558728,0.0,0.004907334660797063,0.002735042735024073,57.14285702857143,0.7445317446463877,1
1459.T,1.4418829866449208,0.0,0.004686063555372292,0.0023915271608992337,57.14285702857143,0.7996974332452118,1
1357.T,2.495339912734577,-1.7864658938123434,0.00320353426249587,-0.0018664216390049835,42.702702699471146,1.0933420922415318,0
1357.T,1.3999795734146672,-0.7014835762651206,0.0030421460875844648,0.0008009141099706757,30.645161283402715,2.591991152916161,1
1357.T,1.3303615676847766,-1.1210206326284746,0.003041274914100064,0.0011960956022125991,37.03703702743484,1.1812745699736162,1
1357.T,2.705545936620903,-1.8777893154977736,0.003018812747148888,-0.0008931761343335027,37.41007193867812,1.0607337562073833,0
1357.T,2.705545936620903,-1.8086212862057458,0.003018812747148888,-0.0007463706413530196,39.69465648430744,1.2050922180657118,0
4063.T,1.2360129338007964,-0.3541701657102521,0.0032736239467256846,-0.0007315235970679,47.5113122141848,0.7275762529127345,1
4063.T,0.8353200580232782,0.35309137731012175,0.0032869603431543884,-0.00030432797860996744,49.99999999692982,0.781542016378397,1
4063.T,1.1413989674576406,-0.9225658561928609,0.0032922469963516626,-7.248267664027246e-05,45.77777777492938,0.8948929159802248,1
4063.T,1.2292696315311418,-0.8352336935638615,0.0032920575300705327,-0.0002609187238175194,46.81818181520247,0.6747842068988108,1
4063.T,1.4475896796615992,-0.8351505798521863,0.0032947692133555658,-0.0003624055027651014,46.81818181520247,0.5830526043016289,1
4063.T,2.247690125498467,-1.6027927377608906,0.003343670283706795,-0.0006668261250878393,44.396551721458835,0.6205509624285721,1
4063.T,2.5491037493421174,-2.163071064007047,0.003345191922634467,-0.0008843527552660408,37.614678896666945,0.4165074512800891,1
4063.T,3.2495808574527407,0.2596227564342772,0.003380203020210962,-0.0011889399585318953,35.497835495684114,0.5920060331825001,1
4063.T,3.665406821346231,-0.566486563217358,0.003351608489420459,-0.0016024130455271762,34.89361701919783,0.5063528236506072,1
4063.T,4.008827356620353,-3.3695472867153486,0.0033529118444922856,-0.0018712601994557046,33.884297518700905,0.3971748012542337,1
4063.T,4.472304643009197,-3.32419756256397,0.0033609225180560986,-0.0021765627720700302,30.769230767486775,0.5966007630939956,1
4063.T,4.177701997161226,-4.092749600325025,0.0033635375001215785,-0.0023879687023672723,41.53005464163157,0.5662870446108315,1
4063.T,4.133936876022714,-3.7827145232612924,0.0032599200354766302,-0.0025926679061116908,38.85714285403429,0.5109679099134251,1
4063.T,3.812074711113292,-3.549203616790665,0.0032709709634636884,-0.0027394871273167735,11.570247932545584,0.4093108408526193,1
4063.T,3.5959493866621552,-3.5959493866626886,0.003271178908601985,-0.002850245760986172,12.173913041996215,0.5034658883619084,1
4063.T,2.1913509994961875,-2.147836710536057,0.0033222142819682764,-0.0028447742733453143,15.12605041838853,0.31277547422377283,1
4063.T,2.1149664292196504,-1.8960383718221174,0.0033059561301398257,-0.0027523136181269534,16.071428569419638,0.35469180937720257,1
6920.T,1.3821014578722204,0.3479877744201026,0.00409587153851207,0.005476938076189501,51.515151514058765,0.4366136656639375,0
