Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Mid,BB_Lower,ATR,ADX,SMA_20,SMA_50,SMA_200,kairi_20,kairi_200,vol_ratio,return_lag_1,rsi_lag_1,return_lag_2,rsi_lag_2,return_lag_3,rsi_lag_3,target_return,ticker
2025-03-26,4336.9423828125,4369.886091707858,4328.2219892813755,4366.010361249581,4958700,49.99999999895298,-72.80189716632685,-90.08536275360889,4474.565227569508,4348.3275390625,4222.089850555492,91.63333131360203,22.813873360539596,4348.3275390625,4578.613876953125,5438.872741699219,-0.26182839603786645,-20.260271038120525,0.7742790758680133,0.00539072452179723,48.88891377358571,0.009699968056311903,42.255431525749344,0.001790398214158495,48.41273226996344,-0.04568141550191092,4063.T
2025-03-27,4380.544921875,4388.296383802671,4331.129352086098,4358.259468832946,6331900,43.902496981497954,-63.81813417693502,-84.83191703827411,4452.128825761114,4342.949975585938,4233.771125410762,84.50475193575105,21.611704321229286,4342.949975585938,4565.552666015625,5432.6580859375,0.8656546011444721,-19.366452801178625,0.9989934177726449,0.010053751056342985,49.99999999895298,0.015498672580495754,48.88891377358571,0.019851240176747442,42.255431525749344,-0.08205913191286136,4063.T
2025-03-28,4320.73876953125,4399.172874719019,4299.169390604613,4387.4077589408535,6832800,52.557476139436794,-60.82316240153432,-80.03016611092616,4420.808237387689,4334.67900390625,4248.549770424811,79.19015153270558,20.722959375513287,4334.67900390625,4553.950205078125,5425.673771972656,-0.32159784755543264,-20.364936206617447,1.2588850443837676,-0.013652674133096454,43.902496981497954,-0.003736183663740955,49.99999999895298,0.0016344001211623382,48.88891377358571,-0.12375728957515088,4063.T
2025-03-31,4153.08544921875,4196.224202704497,4122.6922365356095,4191.322071626571,7977200,34.24056042956116,-71.15758713346804,-78.25565031543455,4442.506572015094,4324.711010742188,4206.915449469281,87.7995745016796,21.496146023855644,4324.711010742188,4538.16140625,5417.880007324219,-3.968486243291991,-23.344824108242392,1.2808359504954947,-0.03880200337376294,52.557476139436794,-0.05192492639908619,43.902496981497954,-0.04239321562637843,49.99999999895298,-0.17695346214503577,4063.T
2025-04-01,4152.10546875,4220.735311208678,4140.340352899941,4214.852753283648,4837800,37.754679758815925,-78.52162105333446,-78.30884446301454,4446.523482852665,4312.029443359375,4177.535403866085,84.33722661756694,21.880147149415517,4312.029443359375,4521.1515234375,5410.086145019532,-3.708786702643274,-23.252507308550264,0.7818439221162051,-0.00023596443673812306,34.24056042956116,-0.039028811917630635,52.557476139436794,-0.05214863839981376,43.902496981497954,-0.0878059954440711,4063.T
2025-04-02,4143.28173828125,4188.381350198178,4128.575343090947,4184.459644814097,5267300,34.23737632326795,-84.10021734072689,-79.467119038557,4456.627529997983,4302.782421875,4148.937313752017,84.80256286179831,22.33095180500334,4302.782421875,4505.45732421875,5401.700703125,-3.7069195686693646,-23.296717719212534,0.8428489134956956,-0.00212512194961334,37.754679758815925,-0.0023605849331475026,34.24056042956116,-0.04107099288237048,52.557476139436794,-0.1437928606824654,4063.T
2025-04-03,4035.4345703125,4061.9060798845208,3955.0396153159927,3957.9808941573283,7730500,28.975660771520126,-96.11569828886059,-82.79683488861772,4481.389967974963,4287.70703125,4094.0240945250375,92.98850904980561,23.892018464991498,4287.70703125,4486.152783203125,5392.531110839844,-5.883621691008001,-25.166225518835937,1.1840033572671356,-0.02602940731071024,34.23737632326795,-0.02809921359551204,37.754679758815925,-0.02832854761714132,34.24056042956116,-0.013206378941805732,4063.T
2025-04-04,3817.780029296875,3948.1767277808203,3748.1697616851443,3910.9205282139787,11169600,22.16274737873796,-121.79695645415723,-90.59685920172564,4527.9403472277345,4255.935314941406,3983.9302826550784,104.57940999865728,26.228081434250072,4255.935314941406,4462.533911132812,5381.817025146484,-10.295158483877564,-29.061504479651813,1.5101237345331833,-0.05393583695219473,28.975660771520126,-0.07856132639423219,34.23737632326795,-0.0805194959447344,37.754679758815925,-0.005924099600177725,4063.T
2025-04-07,3479.532958984375,3547.182374078746,3357.960097075651,3380.509902107108,15472400,14.502462546243294,-167.5122730877465,-105.97994197892982,4655.10443827515,4215.148046875,3775.19165547485,132.0253072199107,29.36192225123578,4215.148046875,4431.54935546875,5369.474138183594,-17.451702282105853,-35.197882149378515,1.7393474468046837,-0.08859784160346063,22.16274737873796,-0.13775507981661483,28.975660771520126,-0.1601988040456589,34.23737632326795,0.10578307086910348,4063.T
2025-04-08,3803.073486328125,3813.858175255583,3616.792495762942,3616.792495762942,11861300,31.952861471426075,-175.6106440742442,-119.90608239799269,4659.733316592675,4187.970129394531,3716.206942196387,151.4070803432193,30.007948804520908,4187.970129394531,4408.004545898438,5358.869007568359,-9.190529807385506,-29.03216180583955,1.151557927888919,0.09298389501049198,14.502462546243294,-0.0038521189947809953,22.16274737873796,-0.05758018868495274,28.975660771520126,0.012043718727961816,4063.T
2025-04-09,3588.360107421875,3703.069979708312,3547.1822045498207,3698.1678484140198,9670500,25.364388693372945,-197.08239351688007,-135.3413446217702,4692.3742342379155,4152.963330078125,3613.552425918335,161.51831090608874,30.82680819777743,4152.963330078125,4379.62287109375,5346.969406738282,-13.595189212653825,-32.88983282941916,0.8649155789447324,-0.05645785696177963,31.952861471426075,0.03127636660446087,14.502462546243294,-0.060092493573353556,22.16274737873796,0.053980957599524086,4063.T
2025-04-10,3982.491455078125,4074.651523216319,3916.802895873242,4068.7689656755833,8686200,41.12198985810917,-180.21835872566135,-144.31674744254843,4675.373862108265,4136.403479003906,3597.4330958995474,190.9935118337302,29.33907689698497,4136.403479003906,4359.492016601563,5337.371817626953,-3.7209141880628294,-25.38478503735235,0.7638234259584945,0.10983606323151918,25.364388693372945,0.04717709752256938,31.952861471426075,0.14454770281599982,14.502462546243294,-0.05074918038091413,4063.T
2025-04-11,3795.22998046875,3799.15168543436,3726.600143570581,3766.79761946808,10134100,38.127585970784814,-179.8902626760164,-151.43145048924202,4664.459611124213,4110.965051269532,3557.47049141485,204.91126584960554,28.659880040876693,4110.965051269532,4336.410444335937,5327.80798461914,-7.6803151294919765,-28.765638862639065,0.9076749455884066,-0.047021186792653547,41.12198985810917,0.0576502543930868,25.364388693372945,-0.002062412385028023,31.952861471426075,-0.018511763066716928,4063.T
2025-04-14,3867.78173828125,3923.6660371613593,3829.5451127317015,3853.075343839116,7550800,39.67840441837046,-171.79557127115504,-155.50427464562463,4647.702405168062,4090.2200317382812,3532.7376583085006,210.55555537470653,27.417148298700685,4090.2200317382812,4319.004467773438,5317.886566162109,-5.438296515371044,-27.268442262531977,0.7881360001169031,0.01911656426247421,38.127585970784814,-0.028803506069198792,41.12198985810917,0.07786889344841441,25.364388693372945,-0.04643553242657451,4063.T
2025-04-15,3849.153564453125,3921.7051089690526,3848.1731381758827,3911.90084619663,5185200,38.684710421581556,-164.98180046137168,-157.39977980877404,4625.88696029042,4067.671533203125,3509.4561061158297,211.7937236352645,26.26318312273904,4067.671533203125,4301.03212890625,5307.814379882812,-5.372065245836744,-27.481383315855368,0.6288627785809231,-0.004816242251664105,39.67840441837046,0.014208252006302713,38.127585970784814,-0.03348102365793637,41.12198985810917,-0.0525542418602657,4063.T
2025-04-16,3787.38671875,3846.212295536177,3739.3458310412893,3817.779933422858,4985100,36.35543083455035,-162.69051130225944,-158.45792610747114,4598.252874685193,4040.6781982421876,3483.103521799182,215.55377375635473,25.62002319193096,4040.6781982421876,4282.27017578125,5297.053981933594,-6.268538771594745,-28.500129852037436,0.6821167224025352,-0.01604686450380699,38.684710421581556,-0.02078582116864114,39.67840441837046,-0.002066610392285395,38.127585970784814,-0.020134056862091652,4063.T
2025-04-17,3785.426025390625,3799.1519938846595,3730.522151414485,3751.1111041555378,5237500,37.34939828524355,-159.1977273994039,-158.6058863658577,4555.121146799956,4010.8253784179688,3466.529610035982,213.31279935319532,25.05747528364399,4010.8253784179688,4268.546206054688,5286.797623291016,-5.619774778533248,-28.39850709030529,0.7913376666152958,-0.0005176902980802423,36.35543083455035,-0.016556247495819076,38.684710421581556,-0.021292750848764808,39.67840441837046,0.015930435658786195,4063.T
2025-04-18,3725.619873046875,3800.1322705078123,3723.6590204821136,3780.5237448601974,4617300,39.35547481731435,-159.41785783456635,-158.76828065959944,4517.498299278767,3980.6468017578127,3443.795304236858,204.6289934267709,24.557950256120915,3980.6468017578127,4254.498154296875,5276.520766601562,-6.406670609367316,-29.39249104014372,0.8371984232608909,-0.015799054569446636,37.34939828524355,-0.016308565850257528,36.35543083455035,-0.03209372900761398,38.684710421581556,0.06272765915335667,4063.T
2025-04-21,3692.285400390625,3725.6198941806624,3674.637727207664,3704.0505158459323,3810000,38.73137699381161,-160.43275718700625,-159.1011759650808,4480.6360753134395,3950.4971557617187,3420.358236209998,202.52807975993247,24.306126729245534,3950.4971557617187,4238.9307470703125,5265.568194580078,-6.536183806498819,-29.878689935282853,0.7992414548292225,-0.008947362799251013,39.35547481731435,-0.02460505749557973,37.34939828524355,-0.025110009994110838,36.35543083455035,0.13562029532611666,4063.T
2025-04-22,3652.087890625,3679.539826447148,3634.4402175964765,3641.3032015520134,4553700,38.14481319863039,-162.6062516787738,-159.8021911078194,4434.540534083781,3917.417126464844,3400.2937188459077,202.3880208804266,24.247145137798285,3917.417126464844,4220.5633935546875,5253.972825927734,-6.773065703097137,-30.489022086251026,0.9812485993552724,-0.010886891289977885,38.73137699381161,-0.019736845123101476,39.35547481731435,-0.035224076199419474,37.34939828524355,0.15050064680010714,4063.T
2025-04-23,3711.893798828125,3765.817242815327,3698.1678312677464,3761.895537798076,6319300,42.00581155078547,-157.68522760137648,-159.37879840653082,4371.0809786417885,3886.164697265625,3401.2484158894613,197.06568011078872,23.60264512342656,3886.164697265625,4203.64408203125,5242.762927246094,-4.484393020195975,-29.199663415299614,1.2876663759587248,0.016375812958020042,38.14481319863039,0.0053106399725832976,38.73137699381161,-0.0036842390491986787,39.35547481731435,0.15369780863552507,4063.T
2025-04-24,3846.21240234375,3851.114533878728,3772.68042931908,3776.602134547062,7665000,50.732693444380914,-141.31786740158395,-155.76661220554143,4284.9117482706515,3859.4480712890627,3433.984394307474,186.49110342673495,22.457219223140584,3859.4480712890627,4187.7058203125,5232.037331542969,-0.3429420140090622,-26.48729054061486,1.4212710409303808,0.03618600390938731,42.00581155078547,0.05315439209912576,38.14481319863039,0.0416888147207799,38.73137699381161,0.14342362842186984,4063.T
2025-04-25,3966.8046875,3995.2370493234057,3919.7442265509144,3926.607210439323,8336900,64.14342115598141,-117.26407962687017,-148.0661056898072,4212.331207319756,3841.7513671875,3471.171527055244,164.29144019519435,21.14154131745976,3841.7513671875,4176.156025390625,5221.914697265625,3.255112274588723,-24.035436856577608,1.3584694752141933,0.031353516795579184,50.732693444380914,0.06867407918630453,42.00581155078547,0.08617448602014366,38.14481319863039,0.07336620071497538,4063.T
2025-04-28,4228.57861328125,4318.7778324840965,4168.77260924458,4215.83307143737,19114900,62.80991784078644,-76.19992612707301,-133.69286977726037,4230.708465248156,3845.526025390625,3460.3435855330936,165.55200653182925,21.33775309892416,3845.526025390625,4167.51626953125,5212.803193359375,9.960993251936578,-18.880908094361494,2.0781673327563936,0.06599113049506555,64.14342115598141,0.09941370130898108,50.732693444380914,0.13919708980258183,42.00581155078547,0.0154149868710032,4063.T
2025-04-30,4245.24560546875,4315.836294520424,4202.106851048282,4274.658392573614,11636200,72.45307732589626,-41.829220434188755,-115.32013990864606,4252.828812360453,3850.1830322265623,3447.5372520926708,155.39758950996057,21.519949752147323,3850.1830322265623,4160.546982421875,5203.102702636719,10.260877728031614,-18.40934442217653,1.096259253885737,0.003941511725749081,62.80991784078644,0.07019274703545642,64.14342115598141,0.10374705330413958,50.732693444380914,0.023960089696704687,4063.T
2025-05-01,4328.58203125,4394.2705920866365,4297.208390253398,4356.033967122027,7318100,65.02127645066349,-7.7759985847442294,-93.8113116438657,4297.464906939883,3859.448046875,3421.431186810117,131.30713028306357,21.987941774488636,3859.448046875,4156.775341796875,5193.67482421875,12.155468312492479,-16.656660693016722,0.6767108492336942,0.019630531075492064,72.45307732589626,0.023649416769657927,62.80991784078644,0.09120119901290202,64.14342115598141,0.01773532542473507,4063.T
2025-05-02,4439.3701171875,4493.293561632136,4404.074771732829,4465.841626278503,11253400,79.9453030183253,27.830287481313007,-69.48299181882996,4384.04844517964,3879.64482421875,3375.241203257859,124.79428877410585,22.77974475622983,3879.64482421875,4156.14962890625,5184.925747070312,14.427230283418101,-14.379292322635106,0.9758495998057563,0.02559454461938593,65.02127645066349,0.04572751019839183,72.45307732589626,0.04984925744177704,62.80991784078644,0.03940765558557114,4063.T
2025-05-07,4268.77587890625,4462.900275788069,4268.77587890625,4460.939423294313,11843800,67.08436794690205,41.801138895459644,-47.22616567597204,4434.505403055007,3902.194616699219,3369.883830343431,129.4863130733351,22.63274691785029,3902.194616699219,4151.220625,5175.314091796875,9.394233199909285,-17.516583473214354,0.968162259018023,-0.03842757728642088,79.9453030183253,-0.013816569008507251,65.02127645066349,0.005542735479706629,72.45307732589626,0.06146190795393212,4063.T
2025-05-08,4294.26708984375,4348.190535035852,4284.462827081549,4301.13007377729,5638300,68.85381862172233,54.30408331015633,-26.920115878746365,4463.623885353752,3942.9313232421873,3422.2387611306226,129.90650488308026,22.49624892562118,3942.9313232421873,4147.4215625,5165.003898925781,8.910522091281736,-16.8583959687451,0.5911431794639525,0.005971550547655191,67.08436794690205,-0.03268549895895545,79.9453030183253,-0.007927524801081498,65.02127645066349,0.05895792479099844,4063.T
2025-05-09,4348.1904296875,4362.8968234744925,4299.169117064191,4362.8968234744925,8235300,73.91303804590898,67.78256449655464,-7.979579803686166,4516.493550585362,3970.1871704101563,3423.880790234951,126.96521918443075,22.434991253475633,3970.1871704101563,4143.5769921875,5154.492700195313,9.521043795985374,-15.642708553593653,0.9297250552621538,0.012557053093246617,68.85381862172233,0.01860358871817791,67.08436794690205,-0.020538879411515665,79.9453030183253,0.055691735697572346,4063.T
2025-05-12,4406.03564453125,4416.8203334698,4347.210068502795,4410.937775866954,4436800,75.25936383707727,82.18461031962761,10.053258220976588,4559.44326834717,4011.070947265625,3462.6986261840802,127.03524936277576,22.62256025514329,4011.070947265625,4141.23814453125,5144.275532226562,9.846863903887693,-14.350706587751239,0.5357470609260135,0.013303284614401667,73.91303804590898,0.026027387758865927,68.85381862172233,0.0321543621681466,67.08436794690205,0.017426257123769877,4063.T
2025-05-13,4617.80810546875,4680.555391827561,4548.197834664444,4653.103454045581,11040100,82.31534137300821,109.42521734617003,29.927650046015277,4654.222572617565,4042.836779785156,3431.4509869527474,141.18142773924805,23.797780652790298,4042.836779785156,4143.8323828125,5135.568640136718,14.22197721556666,-10.081854044777883,1.3400033499780308,0.04806417333467361,75.25936383707727,0.062006869326702185,73.91303804590898,0.07534254597023038,68.85381862172233,-0.028644206122202767,4063.T
2025-05-14,4539.37353515625,4666.828947590443,4515.8433051684,4637.416160105629,7403300,79.71111565827952,123.26367345490144,48.59485472779251,4717.979267279785,4080.0439575195314,3442.1086477592785,148.32453312846556,24.64953198685432,4080.0439575195314,4144.896689453125,5126.056579589844,11.257956591133599,-11.445114491509113,1.0071475602522733,-0.016985238130534652,82.31534137300821,0.030262553774502043,75.25936383707727,0.04396842975492454,73.91303804590898,-0.013700277580463556,4063.T
2025-05-15,4555.060546875,4558.001825747282,4492.313264266304,4509.9609375,5352800,82.22530852283037,133.95244001959145,65.6663717861523,4777.7383839292115,4114.407897949219,3451.077411969226,148.8847744632391,25.26076468113939,4114.407897949219,4148.948994140625,5116.094699707031,10.70998938013461,-10.966062705292746,0.7338976590628025,0.0034557657785283524,79.71111565827952,-0.01358816935667806,82.31534137300821,0.03382289985073528,75.25936383707727,-0.01934220284523028,4063.T
2025-05-16,4597.21875,4597.21875,4544.275731765835,4569.766814619322,4610000,81.9985581500737,144.16335378800068,81.36576818652198,4836.193508974293,4151.8111572265625,3467.4288054788326,144.54289346637034,25.981941756350064,4151.8111572265625,4152.7786328125,5106.8958740234375,10.728031114762281,-9.980174583467495,0.7018238285174924,0.009255245389421463,82.22530852283037,0.012742995128238288,79.71111565827952,-0.004458685809045737,82.31534137300821,-0.03229232419405345,4063.T
2025-05-19,4483.4892578125,4608.003392022469,4482.508831558878,4559.962505595001,5828900,73.38127073329461,141.44803210683403,93.3822209705844,4863.72755854232,4186.616284179688,3509.5050098170545,143.5624524244409,26.196822550517577,4186.616284179688,4155.883974609375,5096.97953125,7.091000308641382,-12.036349561071235,0.8513046551638523,-0.024738760187885345,81.9985581500737,-0.015712478094632942,82.22530852283037,-0.01231101096019993,79.71111565827952,0.0056694723458054035,4063.T
2025-05-20,4487.4111328125,4566.82566236413,4485.450280230978,4535.452021059782,5420700,70.88904649497562,138.02155606481665,102.31008798943085,4883.875201095748,4221.715539550782,3559.555878005815,138.87043510815334,26.396354716081706,4221.715539550782,4158.893349609375,5087.779128417968,6.293545616055174,-11.800197698286308,0.9471548835080044,0.0008747372357738037,73.38127073329461,-0.023885662866814816,81.9985581500737,-0.014851485148514865,82.22530852283037,0.004577645832200596,4063.T
2025-05-21,4477.60693359375,4541.33464339966,4451.13542336668,4524.667396219654,5250900,62.52464359404413,132.98199847524666,108.44447008659402,4887.387717856445,4259.314892578125,3631.242067299805,120.17229761164506,26.28674344171595,4259.314892578125,4159.381201171875,5078.438461914063,5.12505054265886,-11.831029022528694,0.992109827572525,-0.0021848230368419763,70.88904649497562,-0.0013119969471322435,73.38127073329461,-0.026018299957175195,81.9985581500737,0.0026239953998577537,4063.T
2025-05-22,4467.80224609375,4483.489065478762,4399.172411284322,4418.780935515588,5420200,61.27107595864,126.73602246090832,112.10278056145688,4872.20455329987,4298.090734863281,3723.976916426692,118.07138409180918,25.742541406488535,4298.090734863281,4162.8316796875,5069.764311523438,3.9485325392012216,-11.873571007264461,1.0214958519752588,-0.0021897159901284047,62.52464359404413,-0.004369754885030996,70.88904649497562,-0.0034988400365664196,73.38127073329461,0.020417865295535957,4063.T
2025-05-23,4451.13525390625,4500.156567275261,4428.585449756505,4498.195714740501,4619100,56.656004216737244,119.06860572291134,113.49594559374779,4827.900403210086,4338.043103027344,3848.1858028446018,112.53896487044274,25.335080885397748,4338.043103027344,4164.921748046875,5062.101748046875,2.606985412385221,-12.069423424299131,0.8702213279678068,-0.0037304677488965154,61.27107595864,-0.0059120150741444055,62.52464359404413,-0.008083921404258287,70.88904649497562,0.022002825396321955,4063.T
2025-05-26,4508.98046875,4534.471552069743,4489.371943119428,4493.2936482455425,4055500,54.01129765372282,116.31889629209763,114.06053573341777,4773.983578924096,4377.897436523437,3981.8112941227787,106.72644828339682,25.16238116876953,4377.897436523437,4169.331435546875,5054.373041992188,2.994200620895726,-10.790508906070384,0.8187504037728536,0.012995609332020708,56.656004216737244,0.009216661881633836,61.27107595864,0.0070067640196076475,62.52464359404413,-0.0028307183136987847,4063.T
2025-05-27,4508.0,4509.960852544585,4458.978686385385,4488.391474554153,4380000,67.1348041482384,112.7607800424048,113.80058459521518,4721.348121370454,4410.98681640625,4100.625511442046,96.50200323178115,24.710486073573236,4410.98681640625,4173.217666015625,5044.046198730469,2.1993532883145095,-10.62730549266947,0.9230496887341575,-0.00021744799224465705,54.01129765372282,0.01277533547061882,56.656004216737244,0.008997209744767698,61.27107595864,-0.004359176513541134,4063.T
2025-05-28,4489.37158203125,4541.334170772821,4470.743484180498,4525.647351530083,6218400,64.11341766012971,107.20203134736221,112.4808739456446,4667.781136571911,4437.115161132812,4206.449185693714,95.8717196934041,24.497246595678217,4437.115161132812,4176.925126953125,5034.077626953125,1.177711621194355,-10.820374362235619,1.2591320687476715,-0.004132302122615394,67.1348041482384,-0.0043488515540600625,54.01129765372282,0.00859024180212109,56.656004216737244,-0.00043678215507560224,4063.T
2025-05-29,4559.962890625,4560.943316961406,4516.824131823129,4528.589247860003,4981200,64.95842639612496,107.25642628781497,111.43598441407869,4668.330011467001,4453.684375,4239.038738532999,96.0818626433622,24.430072209521928,4453.684375,4182.4707421875,5024.471618652344,2.3863055096938757,-9.244926895455997,1.0268736961021183,0.01572409574567013,64.11341766012971,0.01152681690882873,67.1348041482384,0.011306862433390297,54.01129765372282,-0.028127899000398974,4063.T
2025-05-30,4550.158203125,4568.786301780327,4501.136890874138,4519.764989529465,6934800,60.921195471911226,105.2946076367407,110.2077090586111,4663.62677490276,4468.930004882813,4274.233234862865,95.94180163901827,24.24841380804702,4468.930004882813,4187.471435546875,5016.07478515625,1.8176207314376525,-9.288469609942961,1.3050105570589277,-0.002150168265657948,64.95842639612496,0.013540118028333659,64.11341766012971,0.009351864047249414,67.1348041482384,-0.025312293873804955,4063.T
2025-06-02,4496.23486328125,4556.04086560575,4471.724206590881,4546.236602929602,5322000,37.89064019753165,98.2560547158937,107.81737819006763,4660.673137666933,4477.312646484375,4293.952155301818,82.35586676177238,23.748804476078273,4477.312646484375,4190.851064453125,5010.121625976562,0.4226244243124899,-10.256971807448823,0.955942578781739,-0.011850871428319976,60.921195471911226,-0.013975558326312476,64.95842639612496,0.0015287844021356634,64.11341766012971,-0.011844917997709745,4063.T
2025-06-03,4488.3916015625,4543.295474364488,4487.411175262464,4504.078422363068,4495200,44.090957966163344,90.99611853292663,104.45312625863944,4662.297370735129,4479.763720703125,4297.23007067112,75.56291366748526,23.284881525460122,4479.763720703125,4192.969248046875,5007.375595703125,0.192596784055854,-10.36439117101522,0.8041042373245181,-0.0017444065884552051,37.89064019753165,-0.01357460527857679,60.921195471911226,-0.015695585858745975,64.95842639612496,0.0034888167156833074,4063.T
2025-06-04,4487.4111328125,4557.021399456521,4470.743885869565,4557.021399456521,4625800,41.882381063692655,84.19292750885961,100.40108650868348,4643.848711407006,4490.695483398437,4337.542255389869,77.03355310362655,22.77028473548365,4490.695483398437,4196.133642578125,5001.239052734375,-0.07313679135179108,-10.274012389808584,0.8774612086953223,-0.00021844545597549114,44.090957966163344,-0.001962470986738185,37.89064019753165,-0.013790085423712517,60.921195471911226,0.020543405064009645,4063.T
2025-06-05,4433.48779296875,4487.411240251651,4414.859692998293,4443.292056111096,6085800,30.89254109198501,73.60175156219611,95.041219519386,4623.425784548331,4497.656518554688,4371.887252561045,78.4341623192832,21.633941012557557,4497.656518554688,4198.89783203125,4994.7896728515625,-1.4267146751028137,-11.237748066423803,1.1079756477664982,-0.012016581108304503,41.882381063692655,-0.01223240159674055,44.090957966163344,-0.0139554699032578,37.89064019753165,0.007490666797748952,4063.T
2025-06-06,4436.4287109375,4482.508743957183,4413.878907544889,4478.587039019337,3993900,42.592603976812164,64.69965843269074,88.97290730204695,4610.7974509355045,4502.068432617188,4393.339414298871,74.3723963156191,20.567324373126077,4502.068432617188,4201.35263671875,4988.422229003906,-1.4579903140550243,-11.065493110366253,0.8143271336353665,0.0006633418441828187,30.89254109198501,-0.011361210365194774,41.882381063692655,-0.01157717401639169,44.090957966163344,-0.02031534504867898,4063.T
2025-06-09,4443.29150390625,4479.567273024637,4433.487241982361,4457.997896792082,3506100,43.11921155968754,57.535225266822636,82.68537089500208,4606.854322348778,4503.931225585938,4401.008128823098,71.71122677923664,19.576894637297254,4503.931225585938,4203.479619140625,4982.079494628906,-1.3463731714020266,-10.814520147731766,0.7720374513361636,0.0015469183471450432,42.592603976812164,0.002211286326996964,30.89254109198501,-0.00983186688280957,41.882381063692655,-0.0218610681501106,4063.T
2025-06-10,4504.078125,4555.06028923596,4486.430452764475,4546.2364531181975,5865700,53.56195326742576,56.115468483187215,77.37139041263912,4586.147640302812,4498.2447265625,4410.341812822187,73.25191001471732,19.443638862552927,4498.2447265625,4205.950283203125,4974.849729003906,0.12968166011630977,-9.46303164212694,1.2180975441598518,0.013680538636798856,43.11921155968754,0.015248619660160001,42.592603976812164,0.015922076551829534,30.89254109198501,-0.02535129849396991,4063.T
2025-06-11,4580.55126953125,4580.55126953125,4507.019303517799,4514.8627132259,4429900,62.86352221097889,60.46405269242496,73.9899228685963,4594.000648551863,4500.30361328125,4406.606578010637,72.69165932448946,19.561748497989367,4500.30361328125,4211.146533203125,4968.180009765625,1.7831609408123894,-7.802228169519598,0.9274791260143878,0.016978645220824262,53.56195326742576,0.030891460869567178,43.11921155968754,0.03248616578430141,42.592603976812164,-0.03329644109802021,4063.T
2025-06-12,4466.822265625,4582.512570134163,4457.998428840403,4573.688733349566,5874000,51.46521867092247,54.109614907228206,70.01386127632269,4587.00674233317,4495.89169921875,4404.776656104329,76.47330387984688,19.011997529623205,4495.89169921875,4217.42126953125,4961.378657226563,-0.6465777100191472,-9.968124301119607,1.240832122215838,-0.024828671750221076,62.86352221097889,-0.008271583738348243,53.56195326742576,0.00529579517753076,43.11921155968754,-0.028045568521280907,4063.T
2025-06-13,4347.21044921875,4451.13564263715,4319.758511334644,4423.683704753045,9502500,36.453228154743115,38.97274963676318,63.80563894841079,4584.07108197222,4483.391284179687,4382.711486387155,81.02526503176568,18.34114047184575,4483.391284179687,4221.323369140625,4952.480930175781,-3.037451481013309,-12.221561061832265,1.6283561014730175,-0.026777832045554617,51.46521867092247,-0.05094164579373406,62.86352221097889,-0.03482792070380658,53.56195326742576,-0.005881181426007292,4063.T
2025-06-16,4347.21044921875,4398.192619574947,4339.36703839472,4369.760255337837,4087900,36.51318672501566,26.669248360623897,56.37836083085341,4594.242897914585,4476.57734375,4358.911789585415,81.58550896183904,17.718201775678672,4476.57734375,4225.401943359375,4944.5484619140625,-2.8898617090100442,-12.080739369759952,0.6868111559139785,0.0,36.453228154743115,-0.026777832045554617,51.46521867092247,-0.05094164579373406,62.86352221097889,-0.014539165572174764,4063.T
2025-06-17,4391.3291015625,4413.878904941812,4358.975035844357,4411.918052474046,3717000,42.11356503952626,20.245266654766965,49.15174199563612,4595.277277066598,4471.7732421875,4348.269207308402,81.30534961403464,16.94672990358413,4471.7732421875,4232.519833984375,4936.5724609375,-1.7989315707262477,-11.04497834660475,0.6730939868821822,0.010148727065117935,36.51318672501566,0.010148727065117935,36.453228154743115,-0.01690086588926254,51.46521867092247,-0.01439192496499564,4063.T
2025-06-18,4430.54638671875,4430.54638671875,4348.190578689457,4353.092710119772,3757000,39.036501011267525,18.109961665152696,42.94338592953944,4594.2424534173915,4469.42021484375,4344.597976270108,82.07564054968732,16.14046169243498,4469.42021484375,4244.775161132812,4929.39283203125,-0.8697733991512524,-10.11983549111749,0.6973316900781041,0.00893061855516497,42.11356503952626,0.01916998003052206,36.51318672501566,0.01916998003052206,36.453228154743115,-0.004435551713713969,4063.T
2025-06-19,4343.2880859375,4434.467722956052,4340.346807323998,4429.5655919335495,4167600,34.50803211310529,9.269844455238854,36.208677634679326,4600.184184293858,4463.194506835937,4326.204829378016,83.96646231582046,15.431486738251005,4463.194506835937,4262.050263671875,4920.970129394531,-2.6865605053686514,-11.739190205735062,0.825856055802156,-0.019694704256526974,39.036501011267525,-0.010939971592633824,42.11356503952626,-0.000902271313309666,36.51318672501566,0.0339543661492067,4063.T
2025-06-20,4321.71875,4367.798782044011,4321.71875,4343.288126701452,6870200,36.26538572309363,0.5175566580965096,29.070453439362765,4607.631006519197,4456.723681640625,4305.816356762052,81.23527467504495,14.994928511288832,4456.723681640625,4272.423168945313,4911.882514648438,-3.029241687044104,-12.01502199794936,1.5199759288840118,-0.004966130615958075,34.50803211310529,-0.02456302839870439,39.036501011267525,-0.015851772880728032,42.11356503952626,0.07219411248292741,4063.T
